user_id,course_id,timestamp,engagement_score,completion_status,predicted_engagement_score,assessment_score,feedback_score,age,education_level,learning_style,preferred_topics,title,topic,difficulty,content_type,title_ar,topic_ar,difficulty_ar,content_type_ar,learning_style_ar,preferred_topics_ar
U083,C002,2023-01-04,0.8902150026361744,In Progress,0.0438810883687436,63,4.34,24,PhD,Visual,History,Course 2,Math,Intermediate,Quiz,المقرر 2,الرياضيات,متوسط,اختبار قصير,بصري,التاريخ
U042,C038,2023-08-09,0.2874095964655797,In Progress,0.7203732127322029,81,2.95,26,Master,Auditory,Math,Course 38,Data Science,Beginner,Quiz,المقرر 38,علم البيانات,مبتدئ,اختبار قصير,سمعي,الرياضيات
U169,C039,2023-01-14,0.3677859877561529,Not Started,0.444479977977791,77,4.56,54,Master,Auditory,Music,Course 39,Math,Beginner,Quiz,المقرر 39,الرياضيات,مبتدئ,اختبار قصير,سمعي,الموسيقى
U101,C026,2023-01-03,0.0580919520803497,Completed,0.2562923753692175,94,3.19,26,PhD,Kinesthetic,Art,Course 26,AI,Advanced,Text,المقرر 26,الذكاء الاصطناعي,متقدم,نص,حركي,الفن
U006,C046,2023-08-04,0.1115122123212764,Not Started,0.1904134960249102,76,4.83,56,Bachelor,Kinesthetic,AI,Course 46,Math,Beginner,Text,المقرر 46,الرياضيات,مبتدئ,نص,حركي,الذكاء الاصطناعي
U180,C050,2023-08-17,0.5158619027123281,In Progress,0.6699534908592181,83,3.41,19,PhD,Auditory,Art,Course 50,Music,Intermediate,Video,المقرر 50,الموسيقى,متوسط,فيديو,سمعي,الفن
U026,C015,2023-12-02,0.2675926767279715,Not Started,0.0004015440253398,51,2.955803705753808,42,Bachelor,Auditory,Math,Course 15,Data Science,Beginner,Text,المقرر 15,علم البيانات,مبتدئ,نص,سمعي,الرياضيات
U064,C034,2023-07-05,0.8354802257421944,In Progress,0.8058911691968542,61,4.64,53,Bachelor,Visual,AI,Course 34,Music,Beginner,Text,المقرر 34,الموسيقى,مبتدئ,نص,بصري,الذكاء الاصطناعي
U187,C042,2023-02-24,0.0146933886549538,Not Started,0.0792496061299288,72,3.17,40,Master,Visual,History,Course 42,Data Science,Intermediate,Video,المقرر 42,علم البيانات,متوسط,فيديو,بصري,التاريخ
U184,C044,2023-09-11,0.3790940486719362,Not Started,0.1914896149081194,74,3.79,19,High School,Reading,Music,Course 44,Music,Advanced,Video,المقرر 44,الموسيقى,متقدم,فيديو,قرائي,الموسيقى
U059,C049,2023-01-24,0.3373455467690927,Completed,0.3862363952990896,64,2.77,46,PhD,Visual,Music,Course 49,AI,Beginner,Quiz,المقرر 49,الذكاء الاصطناعي,مبتدئ,اختبار قصير,بصري,الموسيقى
U109,C040,2023-06-11,0.019327630917601,Not Started,0.4848587397161036,62,4.15,52,High School,Visual,Art,Course 40,Art,Intermediate,Quiz,المقرر 40,الفن,متوسط,اختبار قصير,بصري,الفن
U198,C011,2023-06-07,0.1243683990005102,Completed,0.3549951158139418,62,4.59,21,Master,Reading,AI,Course 11,Data Science,Advanced,Video,المقرر 11,علم البيانات,متقدم,فيديو,قرائي,الذكاء الاصطناعي
U121,C003,2023-03-23,0.4136426749186352,Completed,0.3207121649842939,94,2.316295117842912,43,Master,Auditory,Music,Course 3,AI,Advanced,Text,المقرر 3,الذكاء الاصطناعي,متقدم,نص,سمعي,الموسيقى
U121,C003,2023-03-23,0.4136426749186352,Completed,0.3207121649842939,55,1.2876268692657824,43,Master,Auditory,Music,Course 3,AI,Advanced,Text,المقرر 3,الذكاء الاصطناعي,متقدم,نص,سمعي,الموسيقى
U033,C006,2023-06-08,0.4928645844474466,Completed,0.9639160120731884,94,4.3,54,PhD,Visual,Music,Course 6,Data Science,Beginner,Text,المقرر 6,علم البيانات,مبتدئ,نص,بصري,الموسيقى
U181,C009,2023-07-07,0.4042897472548691,Completed,0.6415796812433943,82,3.81,20,High School,Auditory,Art,Course 9,History,Beginner,Quiz,المقرر 9,التاريخ,مبتدئ,اختبار قصير,سمعي,الفن
U150,C006,2023-03-01,0.5309376784120938,Not Started,0.0234329553673882,87,2.61,45,High School,Reading,Data Science,Course 6,Data Science,Beginner,Text,المقرر 6,علم البيانات,مبتدئ,نص,قرائي,علم البيانات
U021,C009,2023-11-01,0.5951316749056815,In Progress,0.4301759084443132,89,4.83,19,PhD,Visual,Music,Course 9,History,Beginner,Quiz,المقرر 9,التاريخ,مبتدئ,اختبار قصير,بصري,الموسيقى
U198,C039,2023-11-15,0.0099238211278356,In Progress,0.8750086997439702,77,4.26,21,Master,Reading,AI,Course 39,Math,Beginner,Quiz,المقرر 39,الرياضيات,مبتدئ,اختبار قصير,قرائي,الذكاء الاصطناعي
U070,C031,2024-01-01,0.4640951594535039,In Progress,0.3014561864106679,95,4.36,40,Master,Kinesthetic,Music,Course 31,History,Advanced,Text,المقرر 31,التاريخ,متقدم,نص,حركي,الموسيقى
U112,C032,2023-07-30,0.9634992408875884,Not Started,0.0945563447743882,92,4.49,44,PhD,Kinesthetic,Data Science,Course 32,Art,Beginner,Text,المقرر 32,الفن,مبتدئ,نص,حركي,علم البيانات
U004,C041,2023-06-01,0.5190322801295487,Completed,0.7583847715899178,85,4.37,25,High School,Kinesthetic,History,Course 41,AI,Beginner,Text,المقرر 41,الذكاء الاصطناعي,مبتدئ,نص,حركي,التاريخ
U094,C050,2023-04-19,0.6775422674589532,In Progress,0.6060138319360813,76,3.6,50,PhD,Auditory,AI,Course 50,Music,Intermediate,Video,المقرر 50,الموسيقى,متوسط,فيديو,سمعي,الذكاء الاصطناعي
U075,C012,2023-03-17,0.3118638579168832,Not Started,0.5703125078265039,66,4.33,41,PhD,Visual,Math,Course 12,History,Advanced,Text,المقرر 12,التاريخ,متقدم,نص,بصري,الرياضيات
U190,C008,2023-01-30,0.7739913781527625,Completed,0.0535765596074079,67,4.06,50,Master,Reading,Math,Course 8,History,Advanced,Quiz,المقرر 8,التاريخ,متقدم,اختبار قصير,قرائي,الرياضيات
U062,C008,2023-11-10,0.7729214818761151,In Progress,0.1404990097955173,90,4.64,51,High School,Auditory,AI,Course 8,History,Advanced,Quiz,المقرر 8,التاريخ,متقدم,اختبار قصير,سمعي,الذكاء الاصطناعي
U094,C050,2023-04-27,0.521296047654139,Completed,0.6225493962131138,71,4.51,50,PhD,Auditory,AI,Course 50,Music,Intermediate,Video,المقرر 50,الموسيقى,متوسط,فيديو,سمعي,الذكاء الاصطناعي
U095,C028,2023-12-22,0.9760138232792136,In Progress,0.2078238414588358,70,1.3258955908517676,22,Bachelor,Reading,History,Course 28,Art,Intermediate,Quiz,المقرر 28,الفن,متوسط,اختبار قصير,قرائي,التاريخ
U152,C020,2023-07-11,0.1255502147626533,In Progress,0.5040700797484243,90,2.6,37,PhD,Kinesthetic,Math,Course 20,Art,Beginner,Quiz,المقرر 20,الفن,مبتدئ,اختبار قصير,حركي,الرياضيات
U055,C047,2023-01-19,0.0169476648895809,In Progress,0.5448816860293935,78,3.45,19,Bachelor,Visual,Math,Course 47,Art,Intermediate,Quiz,المقرر 47,الفن,متوسط,اختبار قصير,بصري,الرياضيات
U137,C007,2023-06-22,0.770158211757096,Completed,0.2835071902709394,69,2.59,40,High School,Auditory,History,Course 7,Music,Intermediate,Text,المقرر 7,الموسيقى,متوسط,نص,سمعي,التاريخ
U131,C011,2023-08-16,0.8071555373648825,Not Started,0.9484251555414928,71,2.76,49,Master,Reading,Art,Course 11,Data Science,Advanced,Video,المقرر 11,علم البيانات,متقدم,فيديو,قرائي,الفن
U031,C020,2023-12-16,0.1202072291205762,Completed,0.8424641068355752,79,4.0,32,PhD,Auditory,Data Science,Course 20,Art,Beginner,Quiz,المقرر 20,الفن,مبتدئ,اختبار قصير,سمعي,علم البيانات
U040,C016,2023-07-02,0.2655828329586061,In Progress,0.7223735076327985,66,4.68,42,PhD,Auditory,Data Science,Course 16,History,Intermediate,Quiz,المقرر 16,التاريخ,متوسط,اختبار قصير,سمعي,علم البيانات
U036,C004,2023-04-23,0.0175523633666289,Completed,0.077993866409409,73,2.8,26,PhD,Reading,AI,Course 4,Math,Beginner,Text,المقرر 4,الرياضيات,مبتدئ,نص,قرائي,الذكاء الاصطناعي
U152,C006,2023-07-02,0.2933086107805647,Not Started,0.1061300193090194,70,3.63,37,PhD,Kinesthetic,Math,Course 6,Data Science,Beginner,Text,المقرر 6,علم البيانات,مبتدئ,نص,حركي,الرياضيات
U006,C022,2023-05-26,0.7731418739186715,Completed,0.4927813458649557,63,4.873676522001631,56,Bachelor,Kinesthetic,AI,Course 22,History,Advanced,Quiz,المقرر 22,التاريخ,متقدم,اختبار قصير,حركي,الذكاء الاصطناعي
U066,C026,2023-11-15,0.5179605277125789,Not Started,0.1607133491909856,85,3.880445334059783,48,High School,Auditory,AI,Course 26,AI,Advanced,Text,المقرر 26,الذكاء الاصطناعي,متقدم,نص,سمعي,الذكاء الاصطناعي
U075,C003,2023-04-26,0.3480955931682881,Not Started,0.978265463529474,66,4.78,41,PhD,Visual,Math,Course 3,AI,Advanced,Text,المقرر 3,الذكاء الاصطناعي,متقدم,نص,بصري,الرياضيات
U004,C041,2023-04-23,0.3717392949063303,Completed,0.1585202340274094,88,4.54,25,High School,Kinesthetic,History,Course 41,AI,Beginner,Text,المقرر 41,الذكاء الاصطناعي,مبتدئ,نص,حركي,التاريخ
U079,C042,2023-09-08,0.0013536257154681,In Progress,0.487467835463974,69,3.8,46,PhD,Visual,History,Course 42,Data Science,Intermediate,Video,المقرر 42,علم البيانات,متوسط,فيديو,بصري,التاريخ
U134,C014,2023-09-08,0.2998005275652359,Not Started,0.3641210568415054,88,4.43,21,Bachelor,Reading,Art,Course 14,Data Science,Beginner,Text,المقرر 14,علم البيانات,مبتدئ,نص,قرائي,الفن
U118,C011,2023-10-30,0.6464587416379305,Completed,0.639386421454098,68,3.81,20,PhD,Auditory,AI,Course 11,Data Science,Advanced,Video,المقرر 11,علم البيانات,متقدم,فيديو,سمعي,الذكاء الاصطناعي
U113,C018,2023-11-09,0.9741944438163572,Not Started,0.1290364088894249,95,2.9,52,High School,Visual,History,Course 18,History,Advanced,Video,المقرر 18,التاريخ,متقدم,فيديو,بصري,التاريخ
U094,C012,2023-04-28,0.8470608269838995,In Progress,0.4303164280423909,69,2.81,50,PhD,Auditory,AI,Course 12,History,Advanced,Text,المقرر 12,التاريخ,متقدم,نص,سمعي,الذكاء الاصطناعي
U179,C023,2023-10-28,0.0235949646455291,Completed,0.2747050328071436,78,2.97,56,Master,Kinesthetic,History,Course 23,Math,Intermediate,Video,المقرر 23,الرياضيات,متوسط,فيديو,حركي,التاريخ
U062,C012,2023-06-10,0.8985606046748393,Completed,0.887751524671688,90,3.38,51,High School,Auditory,AI,Course 12,History,Advanced,Text,المقرر 12,التاريخ,متقدم,نص,سمعي,الذكاء الاصطناعي
U185,C013,2023-07-17,0.7831984132986259,Completed,0.040585712134695,76,4.83,19,High School,Visual,Art,Course 13,History,Beginner,Video,المقرر 13,التاريخ,مبتدئ,فيديو,بصري,الفن
U194,C025,2023-09-17,0.7803761235709804,In Progress,0.9137274940064593,68,4.5,43,Bachelor,Auditory,Data Science,Course 25,AI,Beginner,Text,المقرر 25,الذكاء الاصطناعي,مبتدئ,نص,سمعي,علم البيانات
U079,C045,2023-05-28,0.4579957590035715,Not Started,0.8329941385530004,52,4.585026865886316,46,PhD,Visual,History,Course 45,Data Science,Beginner,Quiz,المقرر 45,علم البيانات,مبتدئ,اختبار قصير,بصري,التاريخ
U079,C045,2023-05-28,0.4579957590035715,Not Started,0.8329941385530004,86,2.1125745617956437,46,PhD,Visual,History,Course 45,Data Science,Beginner,Quiz,المقرر 45,علم البيانات,مبتدئ,اختبار قصير,بصري,التاريخ
U136,C019,2023-08-28,0.3980052929545028,Completed,0.2975707164408154,98,2.8792172857947262,54,Bachelor,Visual,Music,Course 19,History,Advanced,Quiz,المقرر 19,التاريخ,متقدم,اختبار قصير,بصري,الموسيقى
U026,C046,2023-02-16,0.3029157288331926,Not Started,0.7892906546771047,92,3.58,42,Bachelor,Auditory,Math,Course 46,Math,Beginner,Text,المقرر 46,الرياضيات,مبتدئ,نص,سمعي,الرياضيات
U179,C036,2023-07-17,0.0656948589543657,Not Started,0.0312135603387475,93,3.73,56,Master,Kinesthetic,History,Course 36,Art,Intermediate,Text,المقرر 36,الفن,متوسط,نص,حركي,التاريخ
U173,C045,2023-02-16,0.2282353634936991,In Progress,0.9668655502933936,83,3.16,32,PhD,Auditory,AI,Course 45,Data Science,Beginner,Quiz,المقرر 45,علم البيانات,مبتدئ,اختبار قصير,سمعي,الذكاء الاصطناعي
U044,C008,2023-03-19,0.2466036349780246,Completed,0.5265949425897893,68,4.26,19,High School,Kinesthetic,History,Course 8,History,Advanced,Quiz,المقرر 8,التاريخ,متقدم,اختبار قصير,حركي,التاريخ
U133,C029,2023-05-04,0.4840770697102016,Not Started,0.3032810260654452,66,4.51,49,Bachelor,Kinesthetic,Math,Course 29,History,Advanced,Quiz,المقرر 29,التاريخ,متقدم,اختبار قصير,حركي,الرياضيات
U070,C032,2023-03-16,0.747444406596694,Completed,0.3625832125946771,75,3.1,40,Master,Kinesthetic,Music,Course 32,Art,Beginner,Text,المقرر 32,الفن,مبتدئ,نص,حركي,الموسيقى
U154,C044,2023-12-25,0.4738098283979466,Completed,0.0664053534604973,78,2.6,28,PhD,Auditory,Math,Course 44,Music,Advanced,Video,المقرر 44,الموسيقى,متقدم,فيديو,سمعي,الرياضيات
U118,C018,2023-05-17,0.0578444494471606,In Progress,0.9893495140420392,65,4.06,20,PhD,Auditory,AI,Course 18,History,Advanced,Video,المقرر 18,التاريخ,متقدم,فيديو,سمعي,الذكاء الاصطناعي
U068,C006,2023-03-31,0.957789800988204,Completed,0.0392919451506924,70,3.91,25,PhD,Kinesthetic,AI,Course 6,Data Science,Beginner,Text,المقرر 6,علم البيانات,مبتدئ,نص,حركي,الذكاء الاصطناعي
U019,C018,2023-11-21,0.9427243190941124,Completed,0.654907123147859,71,3.51,47,High School,Reading,Art,Course 18,History,Advanced,Video,المقرر 18,التاريخ,متقدم,فيديو,قرائي,الفن
U020,C019,2023-03-02,0.7851895431484084,Not Started,0.4427359277064583,72,4.11,55,Master,Kinesthetic,History,Course 19,History,Advanced,Quiz,المقرر 19,التاريخ,متقدم,اختبار قصير,حركي,التاريخ
U113,C022,2023-05-18,0.9913279015642206,In Progress,0.9489162181887152,71,3.88,52,High School,Visual,History,Course 22,History,Advanced,Quiz,المقرر 22,التاريخ,متقدم,اختبار قصير,بصري,التاريخ
U140,C037,2023-02-19,0.5444823328002629,Completed,0.2459997403067951,80,3.13,46,PhD,Kinesthetic,Art,Course 37,Music,Advanced,Quiz,المقرر 37,الموسيقى,متقدم,اختبار قصير,حركي,الفن
U047,C032,2023-09-16,0.962768350253206,Not Started,0.5320868239380113,69,3.49,24,Master,Reading,Art,Course 32,Art,Beginner,Text,المقرر 32,الفن,مبتدئ,نص,قرائي,الفن
U001,C041,2023-04-17,0.0756050406167507,In Progress,0.4823562085827529,79,3.57,56,Master,Reading,History,Course 41,AI,Beginner,Text,المقرر 41,الذكاء الاصطناعي,مبتدئ,نص,قرائي,التاريخ
U090,C003,2023-04-23,0.3656807482613713,In Progress,0.7028664440501013,95,4.7,34,PhD,Reading,Art,Course 3,AI,Advanced,Text,المقرر 3,الذكاء الاصطناعي,متقدم,نص,قرائي,الفن
U142,C028,2023-12-16,0.2253812680067658,Not Started,0.0680102319524205,87,4.9,30,Master,Auditory,History,Course 28,Art,Intermediate,Quiz,المقرر 28,الفن,متوسط,اختبار قصير,سمعي,التاريخ
U064,C010,2023-09-11,0.19583308413427,Not Started,0.1937891300233548,83,4.73,53,Bachelor,Visual,AI,Course 10,Art,Intermediate,Text,المقرر 10,الفن,متوسط,نص,بصري,الذكاء الاصطناعي
U038,C035,2023-04-28,0.140802948892676,Not Started,0.2145648200928498,64,4.3,35,Master,Reading,Data Science,Course 35,Math,Intermediate,Text,المقرر 35,الرياضيات,متوسط,نص,قرائي,علم البيانات
U037,C029,2023-07-17,0.6224136415659967,Not Started,0.7381507548416897,71,3.96,56,PhD,Visual,History,Course 29,History,Advanced,Quiz,المقرر 29,التاريخ,متقدم,اختبار قصير,بصري,التاريخ
U126,C015,2023-12-03,0.7813218557473051,Not Started,0.18913869632674,94,4.22,32,PhD,Visual,Math,Course 15,Data Science,Beginner,Text,المقرر 15,علم البيانات,مبتدئ,نص,بصري,الرياضيات
U139,C033,2023-12-31,0.5782983994203607,Completed,0.5734917638909767,61,4.85,32,Bachelor,Kinesthetic,AI,Course 33,Art,Beginner,Text,المقرر 33,الفن,مبتدئ,نص,حركي,الذكاء الاصطناعي
U100,C007,2023-02-20,0.1469627095882096,Completed,0.2152438205009537,68,3.12,24,Bachelor,Reading,AI,Course 7,Music,Intermediate,Text,المقرر 7,الموسيقى,متوسط,نص,قرائي,الذكاء الاصطناعي
